competition,round_key,size,discipline,is_team_round,rank,start_no,handler,dog,breed,country,faults,refusals,time_faults,total_faults,time,speed,eliminated,judge,sct,mct,course_length
"Polish Open 2025 (XS, S & M)",ind_agility_small,Small,Agility,False,1,103,"Chytilová, Martina",Kiri,Poodle,CZE,0,0,0.00,0.00,42.67,5.16,False,Cecilia Klingberg,,,220.0
"Polish Open 2025 (XS, S & M)",ind_agility_small,Small,Agility,False,2,111,"Schneider, Viviane",Lou,MIX,DEU,0,0,0.00,0.00,47.56,4.63,False,Cecilia Klingberg,,,220.0
"Polish Open 2025 (XS, S & M)",ind_agility_small,Small,Agility,False,3,106,"Holubová, Lenka",Bungee,Papillon,CZE,0,1,0.00,5.00,44.73,4.92,False,Cecilia Klingberg,,,220.0
"Polish Open 2025 (XS, S & M)",ind_agility_small,Small,Agility,False,4,107,"Tamulioniene, Egle",Sakura,Papillon,LTU,0,1,0.00,5.00,48.25,4.56,False,Cecilia Klingberg,,,220.0
"Polish Open 2025 (XS, S & M)",ind_agility_small,Small,Agility,False,5,112,"Kalinina, Anna",Chaos,Papillon,UKR,0,1,2.93,7.93,52.93,4.16,False,Cecilia Klingberg,,,220.0
"Polish Open 2025 (XS, S & M)",ind_agility_small,Small,Agility,False,6,116,"Pőthe, Péter",Mázli My Little Fox,MIX,CZE,2,0,0.56,10.56,50.56,4.35,False,Cecilia Klingberg,,,220.0
"Polish Open 2025 (XS, S & M)",ind_agility_small,Small,Agility,False,7,129,"Grochowski, Szymon",Furia,MIX,POL,0,1,6.58,11.58,56.58,3.89,False,Cecilia Klingberg,,,220.0
"Polish Open 2025 (XS, S & M)",ind_agility_small,Small,Agility,False,8,101,"Bálintová, Kamila",Henry,Poodle,CZE,1,2,0.80,15.80,50.80,4.33,False,Cecilia Klingberg,,,220.0
"Polish Open 2025 (XS, S & M)",ind_agility_small,Small,Agility,False,9,130,"Oględzki, Zbigniew",Pepe,Chihuahua,POL,0,2,18.42,28.42,68.42,3.22,False,Cecilia Klingberg,,,220.0
"Polish Open 2025 (XS, S & M)",ind_agility_small,Small,Agility,False,10,108,"Sabiun, Tatjana",Daiki,Yorkshire Terrier,LTU,1,1,18.80,28.80,68.80,3.2,False,Cecilia Klingberg,,,220.0
"Polish Open 2025 (XS, S & M)",ind_agility_small,Small,Agility,False,11,104,"Happonen, Natali",Astra,JRT,EST,6,1,9.35,44.35,59.35,3.71,False,Cecilia Klingberg,,,220.0
